canonical_record_key,migration_batch,source_system,source_priority,legacy_id,file_name,normalized_file_name,source_file_path,proposed_storage_bucket,proposed_storage_path,title,report_date,category,analyst_names,tags,summary_source,draft_summary,draft_excerpt,original_url_or_route,file_exists,sha256,duplicate_group,confidence_score,source_confidence_reason,visibility_recommendation,publish_status_recommendation,legacy_public_status,matched_sources,requires_manual_review_reason,review_status,migration_action,migration_notes
codex_daily-market-report-17-02-2025_2025-02-17,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (17-02-2025).pdf,daily-market-report-17-02-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\February\Daily Market Report (17-02-2025).pdf,research_vault,reports/staged/daily-market-report-17-02-2025.pdf,Daily Market Report (17 - 02 - 2025),2025-02-17,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (17 - 02 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (17 - 02 - 2025).",,True,fa63cee135e80636787694540b5ff39d0cec5a8dc70f6489adcd92df5198e9ee,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-18-02-2025_2025-02-18,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (18-02-2025).pdf,daily-market-report-18-02-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\February\Daily Market Report (18-02-2025).pdf,research_vault,reports/staged/daily-market-report-18-02-2025.pdf,Daily Market Report (18 - 02 - 2025),2025-02-18,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (18 - 02 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (18 - 02 - 2025).",,True,b24c35c9066a9e4da56d05e280be9d604b405e2b7dde8b16f9164a14f336d5ba,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-19-02-2025_2025-02-19,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (19-02-2025).pdf,daily-market-report-19-02-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\February\Daily Market Report (19-02-2025).pdf,research_vault,reports/staged/daily-market-report-19-02-2025.pdf,Daily Market Report (19 - 02 - 2025),2025-02-19,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (19 - 02 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (19 - 02 - 2025).",,True,ab530b7b1b418b34538906c9814403ba5679aba1e943bbffe28b26ecb888c9c4,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-20-02-2025_2025-02-20,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (20-02-2025).pdf,daily-market-report-20-02-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\February\Daily Market Report (20-02-2025).pdf,research_vault,reports/staged/daily-market-report-20-02-2025.pdf,Daily Market Report (20 - 02 - 2025),2025-02-20,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (20 - 02 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (20 - 02 - 2025).",,True,07bd258018eaa396d7e09d117aaa3a2bcca965af7769e765d362ee0f8988b2b2,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-21-02-2025_2025-02-21,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (21-02-2025).pdf,daily-market-report-21-02-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\February\Daily Market Report (21-02-2025).pdf,research_vault,reports/staged/daily-market-report-21-02-2025.pdf,Daily Market Report (21 - 02 - 2025),2025-02-21,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (21 - 02 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (21 - 02 - 2025).",,True,15f3a780184cafaaa8fb890e5bec3db10ed34c260865ce0a52817f4a9320f266,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-24-02-2025_2025-02-24,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (24-02-2025).pdf,daily-market-report-24-02-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\February\Daily Market Report (24-02-2025).pdf,research_vault,reports/staged/daily-market-report-24-02-2025.pdf,Daily Market Report (24 - 02 - 2025),2025-02-24,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (24 - 02 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (24 - 02 - 2025).",,True,4822bbca604176d2cdae1f4a9547e4090b5a390b2cdba609b3e342343d3b5b3b,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-25-02-2025_2025-02-25,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (25-02-2025).pdf,daily-market-report-25-02-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\February\Daily Market Report (25-02-2025).pdf,research_vault,reports/staged/daily-market-report-25-02-2025.pdf,Daily Market Report (25 - 02 - 2025),2025-02-25,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (25 - 02 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (25 - 02 - 2025).",,True,01274ccd4c7bf654b1c716ea19f0aaa311bca8e0f8850d1f768a4010303227b9,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-26-02-2025_2025-02-26,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (26-02-2025).pdf,daily-market-report-26-02-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\February\Daily Market Report (26-02-2025).pdf,research_vault,reports/staged/daily-market-report-26-02-2025.pdf,Daily Market Report (26 - 02 - 2025),2025-02-26,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (26 - 02 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (26 - 02 - 2025).",,True,54af46f82f79a8568621f10dd00605550623e771960d71d9fa582a298fabec8a,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-27-02-2025_2025-02-27,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (27-02-2025).pdf,daily-market-report-27-02-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\February\Daily Market Report (27-02-2025).pdf,research_vault,reports/staged/daily-market-report-27-02-2025.pdf,Daily Market Report (27 - 02 - 2025),2025-02-27,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (27 - 02 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (27 - 02 - 2025).",,True,2b6ceebccd398f57374572e54649e16725746324ea9d0ffd8e1c34ddba9b7758,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-28-02-2025_2025-02-28,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (28-02-2025).pdf,daily-market-report-28-02-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\February\Daily Market Report (28-02-2025).pdf,research_vault,reports/staged/daily-market-report-28-02-2025.pdf,Daily Market Report (28 - 02 - 2025),2025-02-28,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (28 - 02 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (28 - 02 - 2025).",,True,5536439c691d2260ff93ca7ebd3b0b3d7b006b5df840f8191555b30129c0376d,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-06-2025_2025-01-06,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-06-2025).pdf,daily-market-report-01-06-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-06-2025).pdf,research_vault,reports/staged/daily-market-report-01-06-2025.pdf,Daily Market Report (01 - 06 - 2025),2025-01-06,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 06 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 06 - 2025).",,True,91f3bf35f33a022c1f1713a8062ef4816949c781a986d9e367820373f8d54720,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-07-2025_2025-01-07,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-07-2025).pdf,daily-market-report-01-07-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-07-2025).pdf,research_vault,reports/staged/daily-market-report-01-07-2025.pdf,Daily Market Report (01 - 07 - 2025),2025-01-07,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 07 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 07 - 2025).",,True,7855d1d42774d9358c02ae73bb96ea3fbf92da95786835631da3a4e0ac943035,,low,AI scanned from downloaded files,internal,needs_review,,codex|codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-09-2025_2025-01-09,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-09-2025).pdf,daily-market-report-01-09-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-09-2025).pdf,research_vault,reports/staged/daily-market-report-01-09-2025.pdf,Daily Market Report (01 - 09 - 2025),2025-01-09,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 09 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 09 - 2025).",,True,4c957c51189b128cd22916b86345370e19eb5deb85ef5da2a3985a5481a47f83,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-10-2025_2025-01-10,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-10-2025).pdf,daily-market-report-01-10-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-10-2025).pdf,research_vault,reports/staged/daily-market-report-01-10-2025.pdf,Daily Market Report (01 - 10 - 2025),2025-01-10,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 10 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 10 - 2025).",,True,7f3770446f02cdf76aae930810d4e4351fbc9f18d1e4a4570c4d60410757cef2,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-13-2025_2025-01-13,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-13-2025).pdf,daily-market-report-01-13-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-13-2025).pdf,research_vault,reports/staged/daily-market-report-01-13-2025.pdf,Daily Market Report (01 - 13 - 2025),2025-01-13,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 13 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 13 - 2025).",,True,4358e491e50217a3297881608fe928bc1a249f0c0019b7d09a174a1c74d22f9d,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-14-2025_2025-01-14,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-14-2025).pdf,daily-market-report-01-14-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-14-2025).pdf,research_vault,reports/staged/daily-market-report-01-14-2025.pdf,Daily Market Report (01 - 14 - 2025),2025-01-14,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 14 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 14 - 2025).",,True,eaf4d5bdf2ffe74fd1f5e4ce782190afe5e754a5a96381d134c7132d4522ae40,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-15-2025_2025-01-15,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-15-2025).pdf,daily-market-report-01-15-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-15-2025).pdf,research_vault,reports/staged/daily-market-report-01-15-2025.pdf,Daily Market Report (01 - 15 - 2025),2025-01-15,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 15 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 15 - 2025).",,True,47663f363f775ad3b3a4f02abaeccce3ca8c1ea6359b75eeffd95a58ac26a2ca,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-16-2025_2025-01-16,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-16-2025).pdf,daily-market-report-01-16-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-16-2025).pdf,research_vault,reports/staged/daily-market-report-01-16-2025.pdf,Daily Market Report (01 - 16 - 2025),2025-01-16,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 16 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 16 - 2025).",,True,7628fe755a05983243a73c326fe4999fd97177d2ddbb56d4a1560c0a4508336c,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-17-2025_2025-01-17,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-17-2025).pdf,daily-market-report-01-17-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-17-2025).pdf,research_vault,reports/staged/daily-market-report-01-17-2025.pdf,Daily Market Report (01 - 17 - 2025),2025-01-17,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 17 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 17 - 2025).",,True,d5d45ecfad7e890b03fc661d8c267f26cfb3b24573d54a5881033c2ed2aa27be,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-20-2025_2025-01-20,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-20-2025).pdf,daily-market-report-01-20-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-20-2025).pdf,research_vault,reports/staged/daily-market-report-01-20-2025.pdf,Daily Market Report (01 - 20 - 2025),2025-01-20,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 20 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 20 - 2025).",,True,a5e3437c619e817a91a05b690f89c3c76404744f81428e47d4a5821629bd71eb,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-21-2025_2025-01-21,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-21-2025).pdf,daily-market-report-01-21-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-21-2025).pdf,research_vault,reports/staged/daily-market-report-01-21-2025.pdf,Daily Market Report (01 - 21 - 2025),2025-01-21,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 21 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 21 - 2025).",,True,d95d818aa920de8932af84a9cb71297f77d49c9f12e1a8aa0a70e3bc3ce1161e,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-22-2025_2025-01-22,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-22-2025).pdf,daily-market-report-01-22-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-22-2025).pdf,research_vault,reports/staged/daily-market-report-01-22-2025.pdf,Daily Market Report (01 - 22 - 2025),2025-01-22,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 22 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 22 - 2025).",,True,69960c3feca1cf3ec0f02c374ccca85e9d52bd1845243290eaf3d945aeedf3b7,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-23-2025_2025-01-23,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-23-2025).pdf,daily-market-report-01-23-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-23-2025).pdf,research_vault,reports/staged/daily-market-report-01-23-2025.pdf,Daily Market Report (01 - 23 - 2025),2025-01-23,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 23 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 23 - 2025).",,True,0230969f344322e015a8ed4b3badd7ea8e3eaa011a8a182042bd7e4f48ccd7e4,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-24-2025_2025-01-24,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-24-2025).pdf,daily-market-report-01-24-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-24-2025).pdf,research_vault,reports/staged/daily-market-report-01-24-2025.pdf,Daily Market Report (01 - 24 - 2025),2025-01-24,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 24 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 24 - 2025).",,True,2aa2997ac3df63c4ee9cebad3fb587be3c43b53b59277e81fcf9afd97966d186,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-27-2025_2025-01-27,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-27-2025).pdf,daily-market-report-01-27-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-27-2025).pdf,research_vault,reports/staged/daily-market-report-01-27-2025.pdf,Daily Market Report (01 - 27 - 2025),2025-01-27,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 27 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 27 - 2025).",,True,3b52842d960ca3f2a2dc22e654c352df4ec7f13ef2435b2ff6c208c45a642fcf,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-28-2025_2025-01-28,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-28-2025).pdf,daily-market-report-01-28-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-28-2025).pdf,research_vault,reports/staged/daily-market-report-01-28-2025.pdf,Daily Market Report (01 - 28 - 2025),2025-01-28,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 28 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 28 - 2025).",,True,bfd72df90038ec9846c2c8887f94c5e79bdb848d5da98c89e91b80113217d564,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-29-2025_2025-01-29,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-29-2025).pdf,daily-market-report-01-29-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-29-2025).pdf,research_vault,reports/staged/daily-market-report-01-29-2025.pdf,Daily Market Report (01 - 29 - 2025),2025-01-29,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 29 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 29 - 2025).",,True,2323b8b56b2e8726df25035da88f0836917523f2dd189a9897789d4ab94a327b,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-30-2025_2025-01-30,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-30-2025).pdf,daily-market-report-01-30-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-30-2025).pdf,research_vault,reports/staged/daily-market-report-01-30-2025.pdf,Daily Market Report (01 - 30 - 2025),2025-01-30,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 30 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 30 - 2025).",,True,bd709b2e333456d750a91a1e3b260f30688ea3b6a586adaebc8f9d291aa151eb,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-01-31-2025_2025-01-31,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (01-31-2025).pdf,daily-market-report-01-31-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (01-31-2025).pdf,research_vault,reports/staged/daily-market-report-01-31-2025.pdf,Daily Market Report (01 - 31 - 2025),2025-01-31,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (01 - 31 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (01 - 31 - 2025).",,True,7f09568a1b75ea08b52084eeab9d63f2cc03b0717b7d909888b9dfc749efd672,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-1-02-2025_2025-01-02,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (1-02-2025)..pdf,daily-market-report-1-02-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (1-02-2025)..pdf,research_vault,reports/staged/daily-market-report-1-02-2025.pdf,Daily Market Report (1 - 02 - 2025).,2025-01-02,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (1 - 02 - 2025)..,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (1 - 02 - 2025)..",,True,e408b50fb128201ff47a7e361529d750b442158f7ab635dbd29dbfa4c5a13d7a,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-1-03-2025_2025-01-03,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (1-03-2025).pdf,daily-market-report-1-03-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\January\Daily Market Report (1-03-2025).pdf,research_vault,reports/staged/daily-market-report-1-03-2025.pdf,Daily Market Report (1 - 03 - 2025),2025-01-03,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (1 - 03 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (1 - 03 - 2025).",,True,6a6e79f1dab4f9b79ab8c7843a69ac4dffeb14d007fdacd6b5fd4e9b0059fdc2,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-02-07-2025_2025-07-02,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (02-07-2025).pdf,daily-market-report-02-07-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\July\Daily Market Report (02-07-2025).pdf,research_vault,reports/staged/daily-market-report-02-07-2025.pdf,Daily Market Report (02 - 07 - 2025),2025-07-02,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (02 - 07 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (02 - 07 - 2025).",,True,30e25028e8b9d7b7791dedba0af8662b17c5e4d3d369eb9cb4ef91b037c60780,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
